,name,bigg_id,metabolites
1053,phophomethylpyrimidine synthase,rDB00051_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'air_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 0.5, 'bigg_id': 'o2_c'}, {'coefficient': 1.0, 'bigg_id': 'gcald_c'}, {'coefficient': 1.0, 'bigg_id': '4ahmmp_c'}]"
1054,Thiamine monophosphate kinase,rxn00438_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'thmmp_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'thmpp_c'}]"
1055,Thiamine Kinase,rDB00052_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'thm_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'thmmp_c'}]"
1056,GAP filling rxn in Peptidoglycan biosynthesis,rDB00053_c,"[{'coefficient': -2.0, 'bigg_id': 'h_c'}, {'coefficient': -2.0, 'bigg_id': 'uaagmda_c'}, {'coefficient': 2.0, 'bigg_id': 'udcpdp_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_peptido_CV_c'}]"
1057, UDP-3-O-acyl-GlcNAc deactylase,rDB00054_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'u3aga_c'}, {'coefficient': 1.0, 'bigg_id': 'ac_c'}, {'coefficient': 1.0, 'bigg_id': 'u3hga_c'}]"
1058,UDP-3-O-acyl-glucosamine N-acyltransferase,rDB00055_c,"[{'coefficient': -1.0, 'bigg_id': '3hmrsACP_c'}, {'coefficient': -1.0, 'bigg_id': 'u3hga_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'ACP_c'}, {'coefficient': 1.0, 'bigg_id': 'u23ga_c'}]"
1059,lipid-A-disaccharide synthase,rxn03159_c,"[{'coefficient': -1.0, 'bigg_id': 'u23ga_c'}, {'coefficient': -1.0, 'bigg_id': 'lipidX_HP_c'}, {'coefficient': 1.0, 'bigg_id': 'udp_c'}, {'coefficient': 1.0, 'bigg_id': 'lipidAds_c'}]"
1060,"UDP-2, 3-diacylglucosamine hydrolase",rDB00056_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'u23ga_c'}, {'coefficient': 1.0, 'bigg_id': 'ump_c'}, {'coefficient': 1.0, 'bigg_id': 'lipidX_HP_c'}]"
1061,KDO transferase,rDB00057_c,"[{'coefficient': -1.0, 'bigg_id': 'ckdo_c'}, {'coefficient': -1.0, 'bigg_id': 'lipidA_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'kdolipid4_c'}]"
1062,KDO transferase,rDB00058_c,"[{'coefficient': -1.0, 'bigg_id': 'ckdo_c'}, {'coefficient': -1.0, 'bigg_id': 'kdolipid4_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'kdo2lipid4_c'}]"
1063,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00059_c,"[{'coefficient': -1.0, 'bigg_id': 'kdo2lipid4L_c'}, {'coefficient': -1.0, 'bigg_id': 'myrsACP_c'}, {'coefficient': 1.0, 'bigg_id': 'ACP_c'}, {'coefficient': 1.0, 'bigg_id': 'lipa_c'}]"
1064,"D-glycero-alpha-D-manno-heptose 1, 7-bisphosphate 7-phosphatase",rDB00060_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'gmhep17bp_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'gmhep1p_c'}]"
1065,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00061_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'hhlipa_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'phhlipa_c'}]"
1066,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00062_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'hphhlipa_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'phphhlipa_c'}]"
1067,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00063_c,"[{'coefficient': -1.0, 'bigg_id': 'ckdo_c'}, {'coefficient': -1.0, 'bigg_id': 'phphhlipa_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'kphphhlipa_c'}]"
1068,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00064_c,"[{'coefficient': -1.0, 'bigg_id': 'dtdprmn_c'}, {'coefficient': -1.0, 'bigg_id': 'kphphhlipa_c'}, {'coefficient': 1.0, 'bigg_id': 'dtdp_c'}, {'coefficient': 1.0, 'bigg_id': 'icolipa_c'}]"
1069,glycosyltransferase,rDB00065_c,"[{'coefficient': -3.0, 'bigg_id': 'udpg_c'}, {'coefficient': -1.0, 'bigg_id': 'gicolipa_c'}, {'coefficient': 3.0, 'bigg_id': 'udp_c'}, {'coefficient': 1.0, 'bigg_id': 'gggagicolipa_c'}]"
1070,GAP filling rxn in lipopolysaccharide biosynthesis,rDB00066_c,"[{'coefficient': -1.0, 'bigg_id': 'adphep_LD_c'}, {'coefficient': -1.0, 'bigg_id': 'gggagicolipa_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'colipa_c'}]"
1071,"cobyrinate a, c-diamide synthase",rxn06979_c,"[{'coefficient': -2.0, 'bigg_id': 'atp_c'}, {'coefficient': -2.0, 'bigg_id': 'h2o_c'}, {'coefficient': -2.0, 'bigg_id': 'gln__L_c'}, {'coefficient': -1.0, 'bigg_id': 'cobya_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 2.0, 'bigg_id': 'adp_c'}, {'coefficient': 2.0, 'bigg_id': 'pi_c'}, {'coefficient': 2.0, 'bigg_id': 'glu__L_c'}, {'coefficient': 1.0, 'bigg_id': 'co2dam_c'}]"
1072,"cob (II) yrinic acid a, c-diamide reductase",rxn11650_c,"[{'coefficient': -2.0, 'bigg_id': 'co2dam_c'}, {'coefficient': -1.0, 'bigg_id': 'fmnh2_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'fmn_c'}, {'coefficient': 2.0, 'bigg_id': 'co1dam_c'}]"
1073,"Hydrogenobyrinate-acid-a, c-diamide : cobalt cobalt-ligase ",rDB00067_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cobalt2_c'}, {'coefficient': -1.0, 'bigg_id': 'hgbam_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'co2dam_c'}]"
1074,Oxygen insensitive nadph nitro reductase/ FMN reductase,rDB00068_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'fmn_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'fmnh2_c'}]"
1075,Sink needed for 4-Hydroxy-benzylalcohol to leave system,rDB00069_c,"[{'coefficient': -1.0, 'bigg_id': '4hba_c'}]"
1076,sucrose to glucose or fructose gap filling,rDB00070_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'suc6p_c'}, {'coefficient': 1.0, 'bigg_id': 'g6p_c'}, {'coefficient': 1.0, 'bigg_id': 'fru_c'}]"
1077,Predicted D-lactate dehydrogenase,LDH_D,"[{'coefficient': -1.0, 'bigg_id': 'nad_c'}, {'coefficient': -1.0, 'bigg_id': 'lac__D_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'nadh_c'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}]"
1078,Diffusion of Cellobiose,rDB00072_c,"[{'coefficient': -1.0, 'bigg_id': 'cellb_e'}, {'coefficient': 1.0, 'bigg_id': 'cellb_c'}]"
1079,Diffusion of D-glucose-6-phosphate,rDB00073_c,"[{'coefficient': -1.0, 'bigg_id': 'g6p_e'}, {'coefficient': 1.0, 'bigg_id': 'g6p_c'}]"
1080,Diffusion of cis-Aconitate,rDB00074_c,"[{'coefficient': -1.0, 'bigg_id': 'acon_C_e'}, {'coefficient': 1.0, 'bigg_id': 'acon_C_c'}]"
1081,Diffusion of Gluconate,rDB00075_c,"[{'coefficient': -1.0, 'bigg_id': 'glcn_e'}, {'coefficient': 1.0, 'bigg_id': 'glcn_c'}]"
1082,Diffusion of (R)-3-Hydroxybutanoate,rDB00076_c,"[{'coefficient': -1.0, 'bigg_id': 'bhb_e'}, {'coefficient': 1.0, 'bigg_id': 'bhb_c'}]"
1083,Diffusion of urocanate,rDB00077_c,"[{'coefficient': -1.0, 'bigg_id': 'urcan_e'}, {'coefficient': 1.0, 'bigg_id': 'urcan_c'}]"
1084,Diffusion of Glucose-1-phosphate,rDB00078_c,"[{'coefficient': -1.0, 'bigg_id': 'g1p_e'}, {'coefficient': 1.0, 'bigg_id': 'g1p_c'}]"
1085,Cellobiose Exchange,EX_cellb_e,"[{'coefficient': -1.0, 'bigg_id': 'cellb_e'}]"
1086,D-glucose-6-phosphate Exchange,EX_g6p_e,"[{'coefficient': -1.0, 'bigg_id': 'g6p_e'}]"
1087,cis aconitate Exchange,EX_acon_C_e,"[{'coefficient': -1.0, 'bigg_id': 'acon_C_e'}]"
1088,GLCN Exchange,EX_glcn_e,"[{'coefficient': -1.0, 'bigg_id': 'glcn_e'}]"
1089,(R)-3-Hydroxybutanoate Exchange,EX_bhb_e,"[{'coefficient': -1.0, 'bigg_id': 'bhb_e'}]"
1090,Urocanate Exchange,EX_urcan_e,"[{'coefficient': -1.0, 'bigg_id': 'urcan_e'}]"
1091,Glucose-1-phosphate Exchange,EX_g1p_e,"[{'coefficient': -1.0, 'bigg_id': 'g1p_e'}]"
1092,Cyclodextrin to glucose coversion,rDB00079_c,"[{'coefficient': -6.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd24451_c'}, {'coefficient': 6.0, 'bigg_id': 'glc__D_c'}]"
1093,Cyclodextrin Exchange,EX_cyclodextrin_e,"[{'coefficient': -1.0, 'bigg_id': 'cpd24451_e'}]"
1094,Diffusion of Cyclodextrin,rDB00080_c,"[{'coefficient': -1.0, 'bigg_id': 'cpd24451_e'}, {'coefficient': 1.0, 'bigg_id': 'cpd24451_c'}]"
1095,lumped rxn for arabinose to xylulose5P ,rDB00081_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'arab__L_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'xu5p__D_c'}]"
1096,Diffusion of arabinose,rDB00082_c,"[{'coefficient': -1.0, 'bigg_id': 'arab__L_e'}, {'coefficient': 1.0, 'bigg_id': 'arab__L_c'}]"
1097,Arabinose Exchange,EX_arab_L_e,"[{'coefficient': -1.0, 'bigg_id': 'arab__L_e'}]"
1098,Transport of allulose,rDB00083_c,"[{'coefficient': -1.0, 'bigg_id': 'pep_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_allul_e'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}, {'coefficient': 1.0, 'bigg_id': 'allul6p_c'}]"
1099,D-allulose-6-phosphate 3-epimerase,rDB00084_c,"[{'coefficient': -1.0, 'bigg_id': 'allul6p_c'}, {'coefficient': 1.0, 'bigg_id': 'f6p_c'}]"
1100,Allulose Exchange,EX_allul_e,"[{'coefficient': -1.0, 'bigg_id': 'mDB_allul_e'}]"
1101,Diffusion of L-alanine,rDB00085_c,"[{'coefficient': -1.0, 'bigg_id': 'ala__L_e'}, {'coefficient': 1.0, 'bigg_id': 'ala__L_c'}]"
1102,Diffusion of L-phenylalanine,rDB00086_c,"[{'coefficient': -1.0, 'bigg_id': 'phe__L_e'}, {'coefficient': 1.0, 'bigg_id': 'phe__L_c'}]"
1103,Diffusion of L-asparagine,rDB00087_c,"[{'coefficient': -1.0, 'bigg_id': 'asn__L_e'}, {'coefficient': 1.0, 'bigg_id': 'asn__L_c'}]"
1104,Diffusion of L-threonine,rDB00088_c,"[{'coefficient': -1.0, 'bigg_id': 'thr__L_e'}, {'coefficient': 1.0, 'bigg_id': 'thr__L_c'}]"
1105,L-Asparaginase,rDB00089_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'asn__L_c'}, {'coefficient': 1.0, 'bigg_id': 'asp__L_c'}, {'coefficient': 1.0, 'bigg_id': 'nh4_c'}]"
1106,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase,rxn02938_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': '5aizc_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'air_c'}]"
1107,formamidase,rDB00090_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'frmd_c'}, {'coefficient': 1.0, 'bigg_id': 'for_c'}, {'coefficient': 1.0, 'bigg_id': 'nh4_c'}]"
1108,N-Formimino-L-glutamate formiminohydrolase,rxn01639_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'forglu_c'}, {'coefficient': 1.0, 'bigg_id': 'glu__L_c'}, {'coefficient': 1.0, 'bigg_id': 'frmd_c'}]"
1109,Tryptophan 2-monooxygenase (L tyrptophan oxidase),rxnvio1,"[{'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'trp__L_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o2_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_2i3ip_c'}]"
1110,PDVnate synthesis (combined reaction),rxnvio2,"[{'coefficient': -2.0, 'bigg_id': 'mDB_2i3ip_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'nh4_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_pdvnate_c'}]"
1111,"Protodeoxyviolaceinate, NADPH:o2 oxidoreductase (protodeoxyviolaceinate monooxygenase or protoviolaceinate synthase)",rxnvio3,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_pdvnate_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_pvnate_c'}]"
1112,"Protoviolaceinate, NADPH:o2 oxidoreductase (violaceinate synthase)",rxnvio4,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_pvnate_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_vnate_c'}]"
1113,Violacein spontaneous synthesis,rxnvio5,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_vnate_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_vio_c'}]"
1114,"Protodeoxyviolaceinate, NADPH:o2 oxidoreductase (protodeoxyviolaceinate monooxygenase or protoviolaceinate synthase)",rxnvio7,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_pdvnate_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_dvnate_c'}]"
1115,Deoxyviolacein spontaneous synthesis,rxnvio8,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_dvnate_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_dvio_c'}]"
1116,ProdeoxyViolacein spontaneous synthesis,rDB00098_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_pdvnate_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_prodvio_c'}]"
1117,Diffusion of violacein,rDB00099_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_vio_c'}, {'coefficient': 1.0, 'bigg_id': 'h_e'}, {'coefficient': 1.0, 'bigg_id': 'mDB_vio_e'}]"
1118,Diffusion of prodeoxyviolacein,DF_provio,"[{'coefficient': -1.0, 'bigg_id': 'mDB_prodvio_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_prodvio_e'}]"
1119,Violacein Exchange,Ex_vio_e,"[{'coefficient': -1.0, 'bigg_id': 'mDB_vio_e'}]"
1120,Deoxyviolacein Exchange,Ex_dvio_e,"[{'coefficient': -1.0, 'bigg_id': 'mDB_dvio_e'}]"
1121,Prodeoxyviolacein Exchange,Ex_provio_e,"[{'coefficient': -1.0, 'bigg_id': 'mDB_prodvio_e'}]"
1122,Diffusion of deoxyviolacein,rDB00101_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_dvio_c'}, {'coefficient': 1.0, 'bigg_id': 'h_e'}, {'coefficient': 1.0, 'bigg_id': 'mDB_dvio_e'}]"
1123,Arabitol dehydrogenase,rDB00102_c,"[{'coefficient': -1.0, 'bigg_id': 'nad_c'}, {'coefficient': -1.0, 'bigg_id': 'abt__D_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'nadh_c'}, {'coefficient': 1.0, 'bigg_id': 'xylu__D_c'}]"
1124,arabitol transport in via proton symport,rDB00103_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'abt__D_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'abt__D_c'}]"
1125,Arabitol Exchange,EX_abt__D_e,"[{'coefficient': -1.0, 'bigg_id': 'abt__D_e'}]"
1126,Xylulokinase,rDB00104_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'xylu__D_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'xu5p__D_c'}]"
1127,GLUM Exchange,EX_gam_e,"[{'coefficient': -1.0, 'bigg_id': 'gam_e'}]"
1128,Turanose transport via PEP Pyr PTS (KP),rDB00105_c,"[{'coefficient': -1.0, 'bigg_id': 'pep_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_tur_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}, {'coefficient': 1.0, 'bigg_id': 'mDB_tur6p_c'}]"
1129,Turanose Exchange,EX_tur_e,"[{'coefficient': -1.0, 'bigg_id': 'mDB_tur_e'}]"
1130,6-phospho-alpha-glucosidase aglB (KP),rDB00106_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'mDB_tur6p_c'}, {'coefficient': 1.0, 'bigg_id': 'g6p_c'}, {'coefficient': 1.0, 'bigg_id': 'fru_c'}]"
1131,"Glucan 1,4-glucosidase",rDB00107_c,"[{'coefficient': -3.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd_glycogen_c'}, {'coefficient': 4.0, 'bigg_id': 'glc__D_c'}]"
1132,Glycogen Exchange,EX_glycogen_e,"[{'coefficient': -1.0, 'bigg_id': 'cpd_glycogen_e'}]"
1133,Diffusion of glycogen,rDB00108_c,"[{'coefficient': -1.0, 'bigg_id': 'cpd_glycogen_e'}, {'coefficient': 1.0, 'bigg_id': 'cpd_glycogen_c'}]"
1134,"Glucan 1,4-glucosidase",rDB00109_c,"[{'coefficient': -5.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11594_c'}, {'coefficient': 6.0, 'bigg_id': 'glc__D_c'}]"
1135,Dextrin Exchange,EX_dextrin_e,"[{'coefficient': -1.0, 'bigg_id': 'cpd11594_e'}]"
1136,Diffusion of Dextrin,rDB00110_c,"[{'coefficient': -1.0, 'bigg_id': 'cpd11594_e'}, {'coefficient': 1.0, 'bigg_id': 'cpd11594_c'}]"
1137,Glutathione hydrogen-peroxide oxidoreductase,rxn00205_c,"[{'coefficient': -2.0, 'bigg_id': 'gthrd_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o2_c'}, {'coefficient': 2.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'gthox_c'}]"
1138,phosphatidylglycerol phosphate phosphatase n-C16 0,rxn09104_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'pgp160_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'pg160_c'}]"
1139,Phosphatidylserine decarboxylase n-C16 0,rxn09200_c,"[{'coefficient': -2.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'ps160_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'pe160_c'}]"
1140,Phosphatidylserine syntase n-C16 0,rxn09208_c,"[{'coefficient': -1.0, 'bigg_id': 'ser__L_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdhdecg_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'ps160_c'}]"
1141,phosphatidylglycerol phosphate phosphatase n-C18 1,rxn09107_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'pgp181_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'pg181_c'}]"
1142,palmitoyl-cardiolipin synthase,rxn10334_c,"[{'coefficient': -2.0, 'bigg_id': 'pg160_c'}, {'coefficient': 1.0, 'bigg_id': 'glyc_c'}, {'coefficient': 1.0, 'bigg_id': 'clpn160_c'}]"
1143,Phosphatidylglycerol synthase n-C16 0,rxn09111_c,"[{'coefficient': -1.0, 'bigg_id': 'glyc3p_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdhdecg_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'pgp160_c'}]"
1144,phosphatidylglycerol phosphate phosphatase n-C16 1,rxn09105_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'pgp161_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'pg161_c'}]"
1145,Phosphatidylglycerol synthase n-C18 1,rxn09114_c,"[{'coefficient': -1.0, 'bigg_id': 'glyc3p_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdodec11eg_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'pgp181_c'}]"
1146,myristoyl-cardiolipin synthase,rxn10335_c,"[{'coefficient': -2.0, 'bigg_id': 'pg140_c'}, {'coefficient': 1.0, 'bigg_id': 'glyc_c'}, {'coefficient': 1.0, 'bigg_id': 'clpn140_c'}]"
1147,Phosphatidylserine decarboxylase n-C18 1,rxn09203_c,"[{'coefficient': -2.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'ps181_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'pe181_c'}]"
1148,Phosphatidylserine syntase n-C14 0,rxn09206_c,"[{'coefficient': -1.0, 'bigg_id': 'ser__L_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdtdecg_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'ps140_c'}]"
1149,Phosphatidylglycerol synthase n-C12 0,rxn09108_c,"[{'coefficient': -1.0, 'bigg_id': 'glyc3p_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdddecg_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'pgp120_c'}]"
1150,Phosphatidylserine decarboxylase n-C12 0,rxn09197_c,"[{'coefficient': -2.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'ps120_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'pe120_c'}]"
1151,phosphatidylglycerol phosphate phosphatase n-C14 0,rxn09101_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'pgp120_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'pg120_c'}]"
